time(s),current(A),potential(V),frequency(Hz),amplitude(A),power(W)
0.96435546875,-0.281534073685286,-0.102497179574893,,,0.028856448506971916
0.966796875,-0.282189027062514,-0.10282402246081,,,0.029015810856870057
0.96923828125,-0.282649798282675,-0.10316282321638699,,,0.029158951172383044
0.9716796875,-0.283047689821287,-0.10352668886589099,,,0.029302990118337598
0.97412109375,-0.283841913898142,-0.103820605974205,,,0.029468639501783224
0.9765625,-0.28376275132385104,-0.10409906778579901,,,0.0295394378851464
0.97900390625,-0.28439674480723,-0.104392851658797,,,0.029688987192905907
0.9814453125,-0.284471750047203,-0.104669847881908,,,0.02977561480414089
0.98388671875,-0.284857689249653,-0.1048734314456,,,0.029874003345275513
0.986328125,-0.28516238721065396,-0.10509313648259401,,,0.029968609678831578
0.98876953125,-0.285100893307211,-0.10525540044374,,,0.030008408691918488
0.9912109375,-0.284604957967618,-0.105407838300291,,,0.029999593388911793
0.99365234375,-0.284815076572901,-0.10545633595551598,,,0.03003555440026786
0.99609375,-0.284860807250391,-0.10557891244674301,,,0.030075294228197567
0.99853515625,-0.284455423848895,-0.10582100101691899,,,0.03010135769638204
1.0009765625,-0.284179524089154,-0.10575996258752302,,,0.03005481583580902
1.00341796875,-0.28390531324647994,-0.10592903820422803,,,0.030073816773269698
1.005859375,-0.2836582982991311,-0.10579300494602802,,,0.030009063754941865
1.00830078125,-0.28325157242509397,-0.10582140072286801,,,0.02997407815097834
1.0107421875,-0.282373681995105,-0.105849779845294,,,0.029889192073286924
1.01318359375,-0.281659703131685,-0.105694427466194,,,0.029769861062801613
1.015625,-0.28124843017324,-0.105702288349871,,,0.029728602664120377
1.01806640625,-0.280311124506966,-0.10550243537504303,,,0.02957350629820182
1.0205078125,-0.279419592823748,-0.105415699183967,,,0.029455211743214763
1.02294921875,-0.278707302877395,-0.10534881505505803,,,0.029361484105324725
1.025390625,-0.277816550694361,-0.105087407363983,,,0.02919502103527495
1.02783203125,-0.276774099114315,-0.10486836850357101,,,0.02902484821816387
1.0302734375,-0.27575884342959306,-0.104739529952465,,,0.028882851641050967
1.03271484375,-0.274413556027875,-0.104579514337286,,,0.028698036416962787
1.03515625,-0.273279859620678,-0.10426201457794199,,,0.028492708707629072
1.03759765625,-0.272038765410286,-0.10399314570914,,,0.028290166969846427
1.0400390625,-0.270911564837959,-0.103751456844915,,,0.028107469528073893
1.04248046875,-0.269214852769737,-0.10334257431283099,,,0.0278213559284744
1.044921875,-0.26790425312622895,-0.10299108289335199,,,0.027591749141204998
1.04736328125,-0.26635114231421503,-0.102641606658036,,,0.027338709182334227
1.0498046875,-0.264826959620158,-0.10238497878394098,,,0.027114302642125474
1.05224609375,-0.263159348892157,-0.101905065173721,,,0.02681727059992924
1.0546875,-0.26134016868384,-0.101454196862508,,,0.026514056921731356
1.05712890625,-0.259743059416969,-0.10101811767143301,,,0.026238754940521393
1.0595703125,-0.257799548929227,-0.10043056657985301,,,0.02589095476299281
1.06201171875,-0.25606732629704504,-0.10009654564125699,,,0.025631454813926813
1.064453125,-0.253941499377266,-0.0995664189711105,,,0.025284045721148864
1.06689453125,-0.251913586341771,-0.0989448762193947,,,0.024925558618570334
1.0693359375,-0.24995461576703698,-0.0984749552579154,,,0.0246142696041684
1.07177734375,-0.24782173004003197,-0.0978736309654864,,,0.024255212551166486
1.07421875,-0.24557573017514497,-0.09722718986399001,,,0.0238766381437268
1.07666015625,-0.24346272170284397,-0.0967468765478197,,,0.02355425788058123
1.0791015625,-0.24112253223233301,-0.09595905612104699,,,0.023137890602531404
1.08154296875,-0.238587597632398,-0.0953445748411088,,,0.022748033058622524
1.083984375,-0.23615694283492103,-0.0947409022762256,,,0.02237372184297545
1.08642578125,-0.23363590932161,-0.0939632077335109,,,0.021953179481594153
1.0888671875,-0.23115476023440398,-0.0932751472500066,,,0.021560994298404003
1.09130859375,-0.228574831151599,-0.0925306449555277,,,0.021150176547058298
1.09375,-0.226084587895575,-0.0917946530668941,,,0.020753356309646035
1.09619140625,-0.22301751450303398,-0.0910212220543087,,,0.020299326709580665
1.0986328125,-0.220504232686002,-0.0901565248498857,,,0.019879895333660517
1.10107421875,-0.217611594112522,-0.0893588450096878,,,0.019445520710611945
1.103515625,-0.21483155001013302,-0.0885505063441663,,,0.019023442532099363
1.10595703125,-0.21186927608684,-0.0876259864826112,,,0.018565254322466064
1.1083984375,-0.20888084560179998,-0.086792999283527,,,0.018129395082659542
1.11083984375,-0.20594732657420103,-0.0858237123556105,,,0.017675164116311207
1.11328125,-0.202846474840332,-0.0849772683895549,,,0.017237339334381988
1.11572265625,-0.19989061014077802,-0.084091769821335,,,0.016809155177404517
1.1181640625,-0.19657041571610898,-0.0830360298273907,,,0.016322426902585414
1.12060546875,-0.193583933981531,-0.0820193111267811,,,0.015877620910377442
1.123046875,-0.19027348330916896,-0.0809977959547759,,,0.015411732776680525
